date,node_id,day_of_simulation,time_of_day_min,pH,temperature_C,TDS_mgl,DO_mgl,label,anomaly_type
2025-01-12,NODE_06,12,810,8.05,25.48,82,5.54,0,normal
2025-01-12,NODE_06,12,820,8.15,25.7,173,7.01,0,normal
2025-01-12,NODE_06,12,830,7.09,25.22,82,6.6,0,normal
2025-01-12,NODE_06,12,840,7.33,21.05,217,3.52,1,AC1_DO_only
2025-01-12,NODE_06,12,850,7.26,24.15,849,4.38,0,normal
2025-01-12,NODE_06,12,860,5.2,27.94,114,4.69,1,AC1_pH_low_only
2025-01-12,NODE_06,12,870,7.45,25.19,82,5.76,0,normal
2025-01-12,NODE_06,12,880,8.82,26.27,214,5.5,1,AC1_pH_high_only
2025-01-12,NODE_06,12,890,8.5,24.87,223,4.86,0,normal
2025-01-12,NODE_06,12,900,8.69,25.61,82,5.01,1,AC1_pH_high_only
2025-01-12,NODE_06,12,910,5.75,25.83,82,5.7,1,AC1_pH_low_only
2025-01-12,NODE_06,12,920,7.84,24.26,82,1.12,1,AC1_DO_only
2025-01-12,NODE_06,12,930,8.68,26.24,82,6.07,1,AC1_pH_high_only
2025-01-12,NODE_06,12,940,8.94,28.3,183,4.28,1,AC1_pH_high_only
2025-01-12,NODE_06,12,950,8.83,25.76,106,5.54,1,AC1_pH_high_only
2025-01-12,NODE_06,12,960,7.74,24.39,82,1.7,1,AC1_DO_only
2025-01-12,NODE_06,12,970,8.21,23.77,285,6.08,0,normal
2025-01-12,NODE_06,12,980,5.4,26.0,169,1.5,1,AC2_DO_pH
2025-01-12,NODE_06,12,990,6.76,24.26,82,5.26,0,normal
2025-01-12,NODE_06,12,1000,7.96,24.8,173,5.51,0,normal
2025-01-12,NODE_06,12,1010,6.38,25.15,137,2.14,1,AC1_DO_only
2025-01-12,NODE_06,12,1020,8.43,25.25,1400,3.92,1,AC2_DO_TDS
2025-01-12,NODE_06,12,1030,7.14,22.45,283,2.44,1,AC1_DO_only
2025-01-12,NODE_06,12,1040,7.82,25.16,86,1.12,1,AC1_DO_only
2025-01-12,NODE_06,12,1050,7.2,25.83,698,6.28,0,normal
2025-01-12,NODE_06,12,1060,8.02,24.55,82,3.97,1,AC1_DO_only
2025-01-12,NODE_06,12,1070,7.18,23.44,106,5.33,0,normal
2025-01-12,NODE_06,12,1080,7.93,25.13,138,5.66,0,normal
2025-01-12,NODE_06,12,1090,7.43,22.56,285,1.79,1,AC1_DO_only
2025-01-12,NODE_06,12,1100,5.9,25.7,104,5.16,1,AC1_pH_low_only
2025-01-12,NODE_06,12,1110,6.76,25.11,82,2.07,1,AC1_DO_only
2025-01-12,NODE_06,12,1120,5.2,24.21,171,1.14,1,AC2_DO_pH
2025-01-12,NODE_06,12,1130,5.99,24.99,82,4.92,1,AC1_pH_low_only
2025-01-12,NODE_06,12,1140,7.4,23.54,82,1.88,1,AC1_DO_only
2025-01-12,NODE_06,12,1150,7.89,25.47,84,2.12,1,AC1_DO_only
2025-01-12,NODE_06,12,1160,7.9,24.91,108,5.24,0,normal
2025-01-12,NODE_06,12,1170,7.43,23.47,200,4.84,0,normal
2025-01-12,NODE_06,12,1180,7.59,25.41,128,6.0,0,normal
2025-01-12,NODE_06,12,1190,6.88,25.98,103,1.2,1,AC1_DO_only
2025-01-12,NODE_06,12,1200,7.62,23.95,82,5.76,0,normal
2025-01-12,NODE_06,12,1210,7.24,26.9,96,5.32,0,normal
2025-01-12,NODE_06,12,1220,6.97,25.8,109,1.65,1,AC1_DO_only
2025-01-12,NODE_06,12,1230,8.7,26.21,234,1.58,1,AC2_DO_pH
2025-01-12,NODE_06,12,1240,7.79,27.67,82,6.65,0,normal
2025-01-12,NODE_06,12,1250,5.2,23.76,167,6.02,1,AC1_pH_low_only
2025-01-12,NODE_06,12,1260,6.29,23.01,885,2.99,1,AC1_DO_only
2025-01-12,NODE_06,12,1270,9.0,24.28,82,3.63,1,AC2_DO_pH
2025-01-12,NODE_06,12,1280,7.25,23.46,128,2.41,1,AC1_DO_only
2025-01-12,NODE_06,12,1290,7.76,25.4,116,1.2,1,AC1_DO_only
2025-01-12,NODE_06,12,1300,8.36,24.82,217,1.68,1,AC1_DO_only
2025-01-12,NODE_06,12,1310,5.96,26.32,187,4.45,1,AC1_pH_low_only
2025-01-12,NODE_06,12,1320,7.42,24.0,185,4.38,0,normal
2025-01-12,NODE_06,12,1330,7.18,25.9,108,2.7,1,AC1_DO_only
2025-01-12,NODE_06,12,1340,7.74,24.77,137,1.57,1,AC1_DO_only
2025-01-12,NODE_06,12,1350,6.96,24.55,82,7.32,0,normal
2025-01-12,NODE_06,12,1360,8.84,24.15,82,5.9,1,AC1_pH_high_only
2025-01-12,NODE_06,12,1370,6.52,23.59,159,5.43,0,normal
2025-01-12,NODE_06,12,1380,6.52,25.12,118,7.05,0,normal
2025-01-12,NODE_06,12,1390,7.79,24.43,306,3.69,1,AC1_DO_only
2025-01-12,NODE_06,12,1400,7.21,24.97,149,5.36,0,normal
2025-01-12,NODE_06,12,1410,5.43,25.33,82,2.06,1,AC2_DO_pH
2025-01-12,NODE_06,12,1420,8.65,26.99,163,5.52,1,AC1_pH_high_only
2025-01-12,NODE_06,12,1430,7.43,24.94,85,3.58,1,AC1_DO_only
2025-01-13,NODE_06,13,0,6.59,24.86,82,1.72,1,AC1_DO_only
2025-01-13,NODE_06,13,10,6.44,27.73,113,1.25,1,AC1_DO_only
2025-01-13,NODE_06,13,20,5.99,24.18,89,6.08,1,AC1_pH_low_only
2025-01-13,NODE_06,13,30,5.84,29.51,94,2.76,1,AC2_DO_pH
2025-01-13,NODE_06,13,40,6.62,26.31,151,2.77,1,AC1_DO_only
2025-01-13,NODE_06,13,50,7.18,25.2,118,4.73,0,normal
2025-01-13,NODE_06,13,60,8.73,23.73,225,2.91,1,AC2_DO_pH
2025-01-13,NODE_06,13,70,7.36,23.4,82,1.38,1,AC1_DO_only
2025-01-13,NODE_06,13,80,7.4,24.21,185,4.89,0,normal
2025-01-13,NODE_06,13,90,5.2,28.15,82,4.4,1,AC1_pH_low_only
2025-01-13,NODE_06,13,100,8.36,24.64,151,5.57,0,normal
2025-01-13,NODE_06,13,110,8.83,25.71,177,4.35,1,AC1_pH_high_only
2025-01-13,NODE_06,13,120,7.23,25.83,82,5.09,0,normal
2025-01-13,NODE_06,13,130,7.13,25.75,274,6.45,0,normal
2025-01-13,NODE_06,13,140,6.69,23.54,82,5.0,0,normal
2025-01-13,NODE_06,13,150,5.28,25.66,1183,3.17,1,AC3_DO_pH_TDS
2025-01-13,NODE_06,13,160,7.88,24.24,171,6.0,0,normal
2025-01-13,NODE_06,13,170,7.97,25.65,137,2.47,1,AC1_DO_only
2025-01-13,NODE_06,13,180,7.36,24.46,82,5.34,0,normal
2025-01-13,NODE_06,13,190,7.37,24.5,101,1.49,1,AC1_DO_only
2025-01-13,NODE_06,13,200,5.31,27.5,106,1.98,1,AC2_DO_pH
2025-01-13,NODE_06,13,210,7.52,23.42,232,5.67,0,normal
2025-01-13,NODE_06,13,220,8.17,27.36,244,5.13,0,normal
2025-01-13,NODE_06,13,230,5.53,23.75,220,1.12,1,AC2_DO_pH
2025-01-13,NODE_06,13,240,7.38,24.88,191,4.65,0,normal
2025-01-13,NODE_06,13,250,6.71,24.64,155,3.66,1,AC1_DO_only
2025-01-13,NODE_06,13,260,8.04,28.98,133,5.24,0,normal
2025-01-13,NODE_06,13,270,7.03,22.33,117,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,280,7.77,23.54,82,1.84,1,AC1_DO_only
2025-01-13,NODE_06,13,290,7.19,23.48,253,5.89,0,normal
2025-01-13,NODE_06,13,300,7.87,28.41,82,5.04,0,normal
2025-01-13,NODE_06,13,310,8.75,24.25,82,2.93,1,AC2_DO_pH
2025-01-13,NODE_06,13,320,6.83,23.16,229,5.13,0,normal
2025-01-13,NODE_06,13,330,8.17,24.43,168,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,340,7.24,23.74,1304,1.67,1,AC2_DO_TDS
2025-01-13,NODE_06,13,350,6.59,23.63,82,3.57,1,AC1_DO_only
2025-01-13,NODE_06,13,360,7.38,24.5,135,6.02,0,normal
2025-01-13,NODE_06,13,370,8.29,25.56,122,5.47,0,normal
2025-01-13,NODE_06,13,380,8.0,24.45,193,5.82,0,normal
2025-01-13,NODE_06,13,390,6.39,27.24,82,1.16,1,AC1_DO_only
2025-01-13,NODE_06,13,400,7.32,20.51,160,5.17,0,normal
2025-01-13,NODE_06,13,410,7.64,24.31,90,2.54,1,AC1_DO_only
2025-01-13,NODE_06,13,420,7.17,25.34,178,4.56,0,normal
2025-01-13,NODE_06,13,430,7.66,24.13,89,1.26,1,AC1_DO_only
2025-01-13,NODE_06,13,440,7.66,20.52,190,4.87,0,normal
2025-01-13,NODE_06,13,450,8.39,26.2,99,4.66,0,normal
2025-01-13,NODE_06,13,460,5.4,23.6,175,5.31,1,AC1_pH_low_only
2025-01-13,NODE_06,13,470,6.71,22.65,130,5.94,0,normal
2025-01-13,NODE_06,13,480,8.09,29.37,202,4.13,0,normal
2025-01-13,NODE_06,13,490,8.31,27.79,82,6.82,0,normal
2025-01-13,NODE_06,13,500,5.48,23.6,190,2.99,1,AC2_DO_pH
2025-01-13,NODE_06,13,510,5.26,24.44,189,4.26,1,AC1_pH_low_only
2025-01-13,NODE_06,13,520,6.14,25.22,82,5.72,0,normal
2025-01-13,NODE_06,13,530,7.98,27.94,161,4.81,0,normal
2025-01-13,NODE_06,13,540,7.24,25.73,82,4.59,0,normal
2025-01-13,NODE_06,13,550,6.82,25.96,100,3.95,1,AC1_DO_only
2025-01-13,NODE_06,13,560,7.09,24.33,242,4.42,0,normal
2025-01-13,NODE_06,13,570,5.2,29.79,161,5.46,1,AC1_pH_low_only
2025-01-13,NODE_06,13,580,5.2,22.64,116,5.48,1,AC1_pH_low_only
2025-01-13,NODE_06,13,590,8.23,25.56,84,6.22,0,normal
2025-01-13,NODE_06,13,600,5.47,24.28,102,5.6,1,AC1_pH_low_only
2025-01-13,NODE_06,13,610,7.2,23.93,97,3.96,1,AC1_DO_only
2025-01-13,NODE_06,13,620,8.07,23.62,624,2.75,1,AC1_DO_only
2025-01-13,NODE_06,13,630,7.77,26.71,207,7.14,0,normal
2025-01-13,NODE_06,13,640,6.85,23.92,82,4.47,0,normal
2025-01-13,NODE_06,13,650,8.32,25.26,556,5.48,0,normal
2025-01-13,NODE_06,13,660,7.0,26.12,1047,5.77,1,AC1_TDS_only
2025-01-13,NODE_06,13,670,7.92,24.08,125,5.12,0,normal
2025-01-13,NODE_06,13,680,8.32,25.77,143,6.22,0,normal
2025-01-13,NODE_06,13,690,7.38,29.81,748,1.39,1,AC1_DO_only
2025-01-13,NODE_06,13,700,8.24,28.88,106,3.03,1,AC1_DO_only
2025-01-13,NODE_06,13,710,8.6,25.9,209,4.08,1,AC1_pH_high_only
2025-01-13,NODE_06,13,720,7.41,27.97,157,2.41,1,AC1_DO_only
2025-01-13,NODE_06,13,730,7.83,30.1,161,3.88,1,AC1_DO_only
2025-01-13,NODE_06,13,740,8.43,24.55,167,4.95,0,normal
2025-01-13,NODE_06,13,750,6.78,24.05,82,5.11,0,normal
2025-01-13,NODE_06,13,760,7.11,24.09,152,5.57,0,normal
2025-01-13,NODE_06,13,770,7.31,23.32,304,5.91,0,normal
2025-01-13,NODE_06,13,780,7.5,27.7,243,5.56,0,normal
2025-01-13,NODE_06,13,790,7.23,29.09,263,5.28,0,normal
2025-01-13,NODE_06,13,800,5.2,24.23,82,6.02,1,AC1_pH_low_only
2025-01-13,NODE_06,13,810,5.41,23.61,236,5.63,1,AC1_pH_low_only
2025-01-13,NODE_06,13,820,5.52,25.43,337,1.12,1,AC2_DO_pH
2025-01-13,NODE_06,13,830,7.68,27.4,189,2.61,1,AC1_DO_only
2025-01-13,NODE_06,13,840,7.84,23.16,669,4.8,0,normal
2025-01-13,NODE_06,13,850,8.17,25.46,101,1.25,1,AC1_DO_only
2025-01-13,NODE_06,13,860,8.39,23.34,137,3.78,1,AC1_DO_only
2025-01-13,NODE_06,13,870,5.2,24.11,105,1.12,1,AC2_DO_pH
2025-01-13,NODE_06,13,880,7.73,26.04,117,6.31,0,normal
2025-01-13,NODE_06,13,890,6.87,23.89,93,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,900,7.2,24.72,166,6.06,0,normal
2025-01-13,NODE_06,13,910,6.47,23.43,82,2.73,1,AC1_DO_only
2025-01-13,NODE_06,13,920,8.09,25.11,119,4.76,0,normal
2025-01-13,NODE_06,13,930,8.21,27.71,82,5.16,0,normal
2025-01-13,NODE_06,13,940,5.84,27.74,234,4.5,1,AC1_pH_low_only
2025-01-13,NODE_06,13,950,7.71,24.16,220,4.75,0,normal
2025-01-13,NODE_06,13,960,7.0,24.97,158,1.81,1,AC1_DO_only
2025-01-13,NODE_06,13,970,6.07,26.21,278,6.04,0,normal
2025-01-13,NODE_06,13,980,7.8,29.49,226,6.15,0,normal
2025-01-13,NODE_06,13,990,7.85,25.46,144,4.84,0,normal
2025-01-13,NODE_06,13,1000,8.99,26.79,151,5.19,1,AC1_pH_high_only
2025-01-13,NODE_06,13,1010,9.0,25.93,82,1.15,1,AC2_DO_pH
2025-01-13,NODE_06,13,1020,7.85,29.65,130,5.25,0,normal
2025-01-13,NODE_06,13,1030,8.53,25.17,115,5.01,1,AC1_pH_high_only
2025-01-13,NODE_06,13,1040,6.44,24.62,82,5.18,0,normal
2025-01-13,NODE_06,13,1050,7.9,25.41,82,3.81,1,AC1_DO_only
2025-01-13,NODE_06,13,1060,6.7,23.52,891,5.28,0,normal
2025-01-13,NODE_06,13,1070,7.15,25.67,207,5.26,0,normal
2025-01-13,NODE_06,13,1080,6.95,23.71,139,5.64,0,normal
2025-01-13,NODE_06,13,1090,7.94,26.39,82,2.37,1,AC1_DO_only
2025-01-13,NODE_06,13,1100,6.19,27.14,136,5.65,0,normal
2025-01-13,NODE_06,13,1110,7.26,24.99,166,2.15,1,AC1_DO_only
2025-01-13,NODE_06,13,1120,6.52,24.59,82,6.52,0,normal
2025-01-13,NODE_06,13,1130,7.62,23.52,1167,1.27,1,AC2_DO_TDS
2025-01-13,NODE_06,13,1140,8.13,30.1,82,2.56,1,AC1_DO_only
2025-01-13,NODE_06,13,1150,7.86,24.37,82,4.4,0,normal
2025-01-13,NODE_06,13,1160,7.14,25.7,202,5.57,0,normal
2025-01-13,NODE_06,13,1170,7.31,25.48,82,2.44,1,AC1_DO_only
2025-01-13,NODE_06,13,1180,7.56,22.52,107,1.24,1,AC1_DO_only
2025-01-13,NODE_06,13,1190,7.94,23.4,1040,1.12,1,AC2_DO_TDS
2025-01-13,NODE_06,13,1200,6.94,25.57,189,5.13,0,normal
2025-01-13,NODE_06,13,1210,7.5,25.08,82,2.11,1,AC1_DO_only
2025-01-13,NODE_06,13,1220,7.06,24.22,118,2.11,1,AC1_DO_only
2025-01-13,NODE_06,13,1230,7.71,25.33,126,5.7,0,normal
2025-01-13,NODE_06,13,1240,7.73,29.0,82,4.63,0,normal
2025-01-13,NODE_06,13,1250,7.27,24.07,82,5.45,0,normal
2025-01-13,NODE_06,13,1260,7.08,22.4,147,2.5,1,AC1_DO_only
2025-01-13,NODE_06,13,1270,7.75,23.09,1400,3.82,1,AC2_DO_TDS
2025-01-13,NODE_06,13,1280,8.26,24.74,162,5.0,0,normal
2025-01-13,NODE_06,13,1290,7.12,27.43,88,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,1300,8.04,25.14,173,2.54,1,AC1_DO_only
2025-01-13,NODE_06,13,1310,7.43,24.27,1223,4.65,1,AC1_TDS_only
2025-01-13,NODE_06,13,1320,7.03,20.54,156,4.57,0,normal
2025-01-13,NODE_06,13,1330,8.25,28.62,161,6.14,0,normal
2025-01-13,NODE_06,13,1340,7.68,23.56,211,5.28,0,normal
2025-01-13,NODE_06,13,1350,8.11,24.7,87,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,1360,8.02,29.9,142,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,1370,8.05,26.39,135,1.32,1,AC1_DO_only
2025-01-13,NODE_06,13,1380,7.93,26.96,82,6.06,0,normal
2025-01-13,NODE_06,13,1390,7.74,26.42,89,1.12,1,AC1_DO_only
2025-01-13,NODE_06,13,1400,6.59,22.64,110,2.29,1,AC1_DO_only
2025-01-13,NODE_06,13,1410,8.28,22.68,265,5.81,0,normal
2025-01-13,NODE_06,13,1420,8.14,25.78,96,1.16,1,AC1_DO_only
2025-01-13,NODE_06,13,1430,8.18,24.77,141,4.7,0,normal
2025-01-14,NODE_06,14,0,7.44,22.98,125,4.12,0,normal
2025-01-14,NODE_06,14,10,7.37,25.32,89,6.53,0,normal
2025-01-14,NODE_06,14,20,7.28,23.48,120,2.21,1,AC1_DO_only
2025-01-14,NODE_06,14,30,7.75,24.78,82,1.26,1,AC1_DO_only
2025-01-14,NODE_06,14,40,8.46,26.34,107,5.56,0,normal
2025-01-14,NODE_06,14,50,7.7,23.83,82,5.56,0,normal
2025-01-14,NODE_06,14,60,6.66,23.47,114,5.39,0,normal
2025-01-14,NODE_06,14,70,6.95,25.75,98,5.76,0,normal
2025-01-14,NODE_06,14,80,7.8,26.08,235,3.41,1,AC1_DO_only
2025-01-14,NODE_06,14,90,7.07,27.84,183,3.33,1,AC1_DO_only
2025-01-14,NODE_06,14,100,5.38,22.82,124,6.78,1,AC1_pH_low_only
2025-01-14,NODE_06,14,110,9.0,24.65,95,1.61,1,AC2_DO_pH
2025-01-14,NODE_06,14,120,7.35,26.75,121,2.96,1,AC1_DO_only
2025-01-14,NODE_06,14,130,7.49,26.25,207,4.52,0,normal
2025-01-14,NODE_06,14,140,6.66,26.04,82,6.64,0,normal
2025-01-14,NODE_06,14,150,7.08,24.65,114,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,160,5.2,23.44,224,4.51,1,AC1_pH_low_only
2025-01-14,NODE_06,14,170,7.47,24.02,138,5.14,0,normal
2025-01-14,NODE_06,14,180,7.87,25.55,134,3.71,1,AC1_DO_only
2025-01-14,NODE_06,14,190,8.05,25.1,82,5.31,0,normal
2025-01-14,NODE_06,14,200,7.66,23.72,82,1.91,1,AC1_DO_only
2025-01-14,NODE_06,14,210,7.72,29.65,82,5.14,0,normal
2025-01-14,NODE_06,14,220,6.72,23.57,204,5.71,0,normal
2025-01-14,NODE_06,14,230,8.37,25.56,211,4.8,0,normal
2025-01-14,NODE_06,14,240,5.2,22.82,288,1.74,1,AC2_DO_pH
2025-01-14,NODE_06,14,250,6.23,22.72,130,1.79,1,AC1_DO_only
2025-01-14,NODE_06,14,260,7.45,22.71,139,6.45,0,normal
2025-01-14,NODE_06,14,270,7.22,22.5,328,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,280,7.95,22.99,82,5.6,0,normal
2025-01-14,NODE_06,14,290,7.11,26.44,82,2.13,1,AC1_DO_only
2025-01-14,NODE_06,14,300,7.72,24.85,242,1.67,1,AC1_DO_only
2025-01-14,NODE_06,14,310,7.21,22.11,904,5.56,0,normal
2025-01-14,NODE_06,14,320,7.9,23.89,133,6.16,0,normal
2025-01-14,NODE_06,14,330,8.81,25.73,82,6.55,1,AC1_pH_high_only
2025-01-14,NODE_06,14,340,7.81,24.45,741,4.35,0,normal
2025-01-14,NODE_06,14,350,7.45,25.41,154,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,360,5.67,23.42,190,3.78,1,AC2_DO_pH
2025-01-14,NODE_06,14,370,7.39,25.56,87,2.63,1,AC1_DO_only
2025-01-14,NODE_06,14,380,7.31,25.0,114,5.96,0,normal
2025-01-14,NODE_06,14,390,7.29,24.2,82,2.61,1,AC1_DO_only
2025-01-14,NODE_06,14,400,7.45,23.95,82,2.86,1,AC1_DO_only
2025-01-14,NODE_06,14,410,7.49,25.05,156,1.59,1,AC1_DO_only
2025-01-14,NODE_06,14,420,7.92,30.1,988,1.86,1,AC1_DO_only
2025-01-14,NODE_06,14,430,7.93,24.25,203,2.02,1,AC1_DO_only
2025-01-14,NODE_06,14,440,8.25,23.29,260,2.13,1,AC1_DO_only
2025-01-14,NODE_06,14,450,7.4,25.35,1159,1.16,1,AC2_DO_TDS
2025-01-14,NODE_06,14,460,8.69,24.61,1104,5.86,1,AC2_pH_TDS
2025-01-14,NODE_06,14,470,5.2,24.0,84,4.83,1,AC1_pH_low_only
2025-01-14,NODE_06,14,480,5.9,22.36,82,5.91,1,AC1_pH_low_only
2025-01-14,NODE_06,14,490,8.84,25.1,82,4.44,1,AC1_pH_high_only
2025-01-14,NODE_06,14,500,5.51,24.95,166,2.41,1,AC2_DO_pH
2025-01-14,NODE_06,14,510,7.23,23.22,82,3.4,1,AC1_DO_only
2025-01-14,NODE_06,14,520,5.39,24.33,150,1.74,1,AC2_DO_pH
2025-01-14,NODE_06,14,530,7.46,27.27,851,2.82,1,AC1_DO_only
2025-01-14,NODE_06,14,540,7.53,24.31,152,5.69,0,normal
2025-01-14,NODE_06,14,550,8.17,28.26,181,4.72,0,normal
2025-01-14,NODE_06,14,560,7.73,24.22,112,6.07,0,normal
2025-01-14,NODE_06,14,570,7.27,23.92,736,2.54,1,AC1_DO_only
2025-01-14,NODE_06,14,580,7.42,23.26,158,5.31,0,normal
2025-01-14,NODE_06,14,590,8.04,26.02,82,1.91,1,AC1_DO_only
2025-01-14,NODE_06,14,600,8.58,25.73,104,4.99,1,AC1_pH_high_only
2025-01-14,NODE_06,14,610,7.03,24.29,139,4.98,0,normal
2025-01-14,NODE_06,14,620,7.37,25.23,121,1.99,1,AC1_DO_only
2025-01-14,NODE_06,14,630,7.18,24.96,305,3.72,1,AC1_DO_only
2025-01-14,NODE_06,14,640,6.97,24.2,82,4.24,0,normal
2025-01-14,NODE_06,14,650,8.78,28.93,137,4.33,1,AC1_pH_high_only
2025-01-14,NODE_06,14,660,8.24,24.95,991,4.72,0,normal
2025-01-14,NODE_06,14,670,7.02,24.74,236,4.41,0,normal
2025-01-14,NODE_06,14,680,7.04,23.95,82,5.77,0,normal
2025-01-14,NODE_06,14,690,7.51,24.08,189,5.84,0,normal
2025-01-14,NODE_06,14,700,7.93,25.03,82,5.75,0,normal
2025-01-14,NODE_06,14,710,6.57,23.27,82,4.33,0,normal
2025-01-14,NODE_06,14,720,9.0,22.88,130,5.51,1,AC1_pH_high_only
2025-01-14,NODE_06,14,730,7.81,26.22,82,2.56,1,AC1_DO_only
2025-01-14,NODE_06,14,740,6.35,24.0,82,1.44,1,AC1_DO_only
2025-01-14,NODE_06,14,750,5.87,22.51,967,5.13,1,AC1_pH_low_only
2025-01-14,NODE_06,14,760,7.55,23.92,82,5.56,0,normal
2025-01-14,NODE_06,14,770,7.08,26.18,142,1.4,1,AC1_DO_only
2025-01-14,NODE_06,14,780,8.13,24.54,246,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,790,5.68,23.34,180,2.44,1,AC2_DO_pH
2025-01-14,NODE_06,14,800,9.0,23.83,82,5.14,1,AC1_pH_high_only
2025-01-14,NODE_06,14,810,7.57,23.46,132,6.55,0,normal
2025-01-14,NODE_06,14,820,5.2,24.95,243,3.82,1,AC2_DO_pH
2025-01-14,NODE_06,14,830,7.07,28.94,143,1.48,1,AC1_DO_only
2025-01-14,NODE_06,14,840,6.34,24.35,141,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,850,5.2,28.96,1081,1.71,1,AC3_DO_pH_TDS
2025-01-14,NODE_06,14,860,8.08,23.62,82,4.2,0,normal
2025-01-14,NODE_06,14,870,6.41,25.35,115,1.59,1,AC1_DO_only
2025-01-14,NODE_06,14,880,5.43,24.34,82,4.89,1,AC1_pH_low_only
2025-01-14,NODE_06,14,890,8.29,26.36,131,5.51,0,normal
2025-01-14,NODE_06,14,900,5.3,26.22,135,4.19,1,AC1_pH_low_only
2025-01-14,NODE_06,14,910,5.57,23.97,105,4.04,1,AC1_pH_low_only
2025-01-14,NODE_06,14,920,7.1,23.6,82,1.85,1,AC1_DO_only
2025-01-14,NODE_06,14,930,7.6,24.67,82,5.43,0,normal
2025-01-14,NODE_06,14,940,6.26,24.23,173,4.21,0,normal
2025-01-14,NODE_06,14,950,7.45,23.82,220,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,960,5.84,25.32,137,4.75,1,AC1_pH_low_only
2025-01-14,NODE_06,14,970,8.67,25.17,82,1.49,1,AC2_DO_pH
2025-01-14,NODE_06,14,980,7.36,24.48,164,4.7,0,normal
2025-01-14,NODE_06,14,990,7.14,25.06,127,6.36,0,normal
2025-01-14,NODE_06,14,1000,6.97,29.33,82,2.12,1,AC1_DO_only
2025-01-14,NODE_06,14,1010,8.19,24.11,1115,1.94,1,AC2_DO_TDS
2025-01-14,NODE_06,14,1020,6.69,24.82,921,5.82,0,normal
2025-01-14,NODE_06,14,1030,8.39,25.82,204,1.47,1,AC1_DO_only
2025-01-14,NODE_06,14,1040,7.59,27.96,94,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,1050,8.19,26.82,263,1.73,1,AC1_DO_only
2025-01-14,NODE_06,14,1060,7.91,24.14,212,1.64,1,AC1_DO_only
2025-01-14,NODE_06,14,1070,7.52,23.76,82,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,1080,7.59,24.0,82,6.43,0,normal
2025-01-14,NODE_06,14,1090,7.58,25.02,201,5.4,0,normal
2025-01-14,NODE_06,14,1100,5.4,24.5,265,5.88,1,AC1_pH_low_only
2025-01-14,NODE_06,14,1110,7.74,23.95,198,4.76,0,normal
2025-01-14,NODE_06,14,1120,7.87,29.18,130,4.63,0,normal
2025-01-14,NODE_06,14,1130,8.84,25.68,82,1.12,1,AC2_DO_pH
2025-01-14,NODE_06,14,1140,7.39,24.91,161,5.1,0,normal
2025-01-14,NODE_06,14,1150,7.3,23.54,98,5.82,0,normal
2025-01-14,NODE_06,14,1160,5.65,23.85,127,6.17,1,AC1_pH_low_only
2025-01-14,NODE_06,14,1170,7.22,25.76,88,6.14,0,normal
2025-01-14,NODE_06,14,1180,7.6,27.43,82,6.5,0,normal
2025-01-14,NODE_06,14,1190,7.33,23.63,155,4.9,0,normal
2025-01-14,NODE_06,14,1200,6.61,24.26,118,4.88,0,normal
2025-01-14,NODE_06,14,1210,5.2,25.26,82,6.47,1,AC1_pH_low_only
2025-01-14,NODE_06,14,1220,7.78,23.31,192,4.2,0,normal
2025-01-14,NODE_06,14,1230,7.72,28.6,242,1.23,1,AC1_DO_only
2025-01-14,NODE_06,14,1240,6.22,26.28,1148,2.66,1,AC2_DO_TDS
2025-01-14,NODE_06,14,1250,8.17,27.34,96,4.7,0,normal
2025-01-14,NODE_06,14,1260,7.58,24.87,117,5.48,0,normal
2025-01-14,NODE_06,14,1270,8.36,26.08,82,6.15,0,normal
2025-01-14,NODE_06,14,1280,7.92,23.84,82,2.04,1,AC1_DO_only
2025-01-14,NODE_06,14,1290,6.45,24.05,192,1.42,1,AC1_DO_only
2025-01-14,NODE_06,14,1300,8.13,26.42,82,1.57,1,AC1_DO_only
2025-01-14,NODE_06,14,1310,7.85,24.66,163,1.12,1,AC1_DO_only
2025-01-14,NODE_06,14,1320,8.08,23.42,192,6.01,0,normal
2025-01-14,NODE_06,14,1330,8.13,25.03,152,4.81,0,normal
2025-01-14,NODE_06,14,1340,7.57,25.73,142,5.95,0,normal
2025-01-14,NODE_06,14,1350,8.11,24.15,673,5.1,0,normal
2025-01-14,NODE_06,14,1360,6.43,22.97,82,6.87,0,normal
2025-01-14,NODE_06,14,1370,8.35,25.21,134,5.4,0,normal
2025-01-14,NODE_06,14,1380,8.1,24.52,82,2.83,1,AC1_DO_only
2025-01-14,NODE_06,14,1390,8.4,23.81,82,5.55,0,normal
